8.7817,4.5079,12.646,13.939,20.213,16.396,18.67,23.438,26.407,22.556,19.325,22.248,24.63,25.497,24.673,28.594,28.521,26.477,24.244,20.67,-5.9497,-7.9874,-10.681,-7.9749,-19.787,-20.576,-18.712,-10.272,-9.9778,-9.975,-0.10666,-7.6372,-8.1243,-6.4287,-6.0526,-0.087153,-0.059623,-0.052278,-0.043948,-0.010432,0.19083,12.763,0.29232,0.041474,0.19245,0.15238,0.31639,0.31436,0.32023,22.872,0.39771,25.348,20.599,24.69,20.248,26.745,24.864,24.245,22.654,22.899,20.85,0.18583,21.24,0.40788,0.45872,0.50356,0.56098,0.42986,0.39156,0.3558,26.774,29.171,0.38637,0.34791,0.37514,0.36912,24.999,0.3651,24.782,27.8,7.8358,9.4181,7.595,2.4845,-0.53781,2.2048,4.0624,8.1842,8.9336,8.1886,9.2677,13.864,17.338,15.798,17.26,17.648,19.372,26.091,28.062,29.013,1.4666,10.934,-0.023018,4.5269,-0.12804,-0.090707,-0.078219,-0.090238,0.072517,-0.047829,-0.063657,0.076968,0.028477,-0.062648,0.039812,16.427,0.21348,0.046359,0.077511,19.518,-4.3595,0.089529,0.095213,3.8908,2.5865,-6.334,-0.052645,-5.1821,0.022524,-3.4957,-0.046485,-1.7469,-0.74217,-2.3533,-2.3592,4.1351,2.9207,2.4319,3.8946,1.4058,-7.2942,-3.3374,-3.0726,15.082,4.3341,1.264,0.19973,8.2112,8.5303,0.20452,0.21888,0.24344,0.25272,0.23054,0.20634,12.866,0.26989,18.741,20.28,17.434,5.2313,1.699,-5.6959,-10.579,-0.12106,0.43798,3.3573,0.38736,2.5087,1.2892,-3.3117,-3.4231,-0.94273,-4.0503,-1.202,6.0593,8.0096,-0.014106,-0.010576,0.013144,5.3974,13.71,0.10128,0.11609,17.416,12.323,10.572,15.851,17.508,20.546,19.936,18.586,17.594,15.901,16.292,23.406,18.852,18.453,14.488,12.392,12.037,16.528,22.069,0.26771,0.22686,19.535,21.169,25.455,26.242,26.001,25.586,26.517,26.525,21.039,21.594,24.528,27.244,28.275,25.247,29.02,35.482,39.595,34.17,19.569,26.699,20.684,22.898,24.041,0.47914,0.50422,0.45098,0.45033,0.4147,0.42369,0.46001,0.42929,0.40474,27.733,22.204,23.095
4.9275,8.7105,9.0088,9.1506,9.4308,9.1659,9.3162,9.4977,9.5722,9.3577,9.2545,9.3158,9.3661,9.4428,9.3846,9.5929,9.5794,9.529,9.3777,9.2154,9.8499,9.6268,9.5531,9.5804,9.2983,9.2978,9.3163,9.3633,9.3311,9.326,0.13214,9.3257,9.3456,9.3627,9.3901,0.13224,0.13173,0.13211,0.13293,0.10171,0.13193,9.2979,0.1327,0.034414,0.09615,0.089257,0.13238,0.13246,0.13212,9.3326,0.13218,9.2983,9.2675,9.2822,9.4132,9.2945,9.324,9.3284,9.3455,9.313,9.1871,0.13201,9.3695,0.088607,0.13238,0.13246,0.069324,0.098847,0.13212,0.13208,9.3257,9.3277,0.13264,0.13277,0.13294,0.091386,9.3956,0.093849,9.4498,9.4537,9.3083,9.2772,9.2326,9.2643,9.3616,9.3281,9.3351,9.321,9.3436,9.379,9.3211,9.3241,9.3226,9.3182,9.3243,9.2442,9.2331,9.2895,9.3388,9.3449,9.3446,9.6537,0.069323,9.4258,0.064069,0.058029,0.084737,0.064283,0.1321,0.063445,0.099305,0.069452,0.066027,0.081443,0.056051,9.2953,0.13167,0.063875,0.06263,9.3678,9.7221,0.089529,9.5087,9.6037,9.4693,9.2724,0.089268,9.2987,0.087845,9.3319,0.069471,9.3559,9.3849,9.5077,9.5719,9.3493,9.3006,9.1767,9.1776,9.2235,9.0322,8.9959,9.0858,10.058,9.4841,9.374,0.087402,9.4954,9.376,0.081592,0.091092,0.096848,0.097488,0.090123,0.085994,9.2814,0.093217,9.188,9.2072,9.1894,9.558,9.3729,9.2693,9.2396,9.2381,9.2911,9.2518,9.3143,9.31,9.3247,9.3124,9.3345,9.3334,9.3576,9.399,9.2707,9.2728,0.091686,0.10312,0.10252,9.646,9.5409,0.089769,0.092398,9.2506,9.4334,9.6177,9.3311,9.2837,9.1406,9.2008,9.3552,9.4971,9.7832,9.7777,9.1125,9.3227,9.2798,9.4329,9.5317,9.2271,9.3038,9.3817,0.099436,0.089369,9.2913,9.276,9.4466,9.3693,9.3423,9.3268,9.3211,9.3091,9.4611,9.4919,9.3262,9.3008,9.335,9.3565,9.3362,9.7025,10.07,9.7823,9.3247,9.5862,9.3116,9.3188,9.3332,0.094927,0.086458,0.096475,0.095975,0.10162,0.10101,0.089446,0.08994,0.094155,9.1767,9.1017,9.0388
12.488,12.725,5.1641,5.3378,5.7033,5.3959,5.4584,5.6443,5.7204,5.514,5.4258,5.4884,5.5534,5.6163,5.5838,5.7427,5.7352,5.6851,5.5298,5.378,5.8905,5.8099,5.6382,5.6786,5.4295,5.4567,5.4864,5.4789,5.4769,5.4801,0.074587,5.4795,5.4942,5.4941,5.5089,0.075433,0.075298,0.075337,0.075242,0.080847,0.074471,5.447,0.075332,0.027355,0.076427,0.070948,0.075015,0.074779,0.074774,5.4777,0.074642,5.4642,5.4758,5.4761,5.5478,5.4766,5.4873,5.4871,5.5069,5.5223,5.4533,0.074152,5.4744,0.070432,0.075049,0.075254,0.011538,0.078571,0.07477,0.0747,5.4821,5.4812,0.074781,0.074385,0.074537,0.07264,5.575,0.074598,5.6489,5.5638,5.3712,5.4321,5.3937,5.4139,5.4601,5.4571,5.4708,5.4736,5.4776,5.4833,5.4879,5.4785,5.4755,5.4609,5.455,5.4404,5.4225,5.4308,5.4417,5.4456,5.5213,5.7577,0.010384,5.5223,0.0050981,-0.0089375,0.067355,0.0058899,0.074696,0.00478,0.078934,0.011308,0.0073739,0.064737,-0.013481,5.4488,0.074341,0.0049691,0.0041787,5.5293,5.6287,0.071164,5.7119,5.7528,5.7137,5.461,0.070956,5.4594,0.069826,5.4807,0.011062,5.4941,5.5098,5.5809,5.6202,5.503,5.5236,5.4837,5.4712,5.5235,5.3194,5.3374,5.3735,5.876,5.533,5.4352,0.069473,5.489,5.4866,0.064856,0.072407,0.076982,0.07749,0.071636,0.068355,5.4529,0.074096,5.3804,5.3772,5.403,5.5817,5.466,5.4037,5.407,5.4255,5.4103,5.4501,5.4715,5.5116,5.4978,5.4792,5.4655,5.4675,5.4685,5.4869,5.4567,5.4513,0.072879,0.081966,0.081493,5.664,5.4032,0.071355,0.073444,5.3607,5.5929,5.7363,5.4876,5.4381,5.3169,5.354,5.4763,5.5902,5.7471,5.7439,5.2557,5.4881,5.4379,5.6762,5.8591,5.4175,5.4603,5.51,0.079039,0.071037,5.4031,5.4555,5.5107,5.5051,5.4838,5.482,5.4698,5.4712,5.5768,5.5813,5.5241,5.4842,5.4734,5.5245,5.4617,5.8757,6.0478,5.89,5.4813,5.7699,5.4661,5.4607,5.4686,0.075455,0.068723,0.076685,0.076288,0.080773,0.080292,0.071098,0.071491,0.074841,5.3289,5.2461,4.888
13.408,14.385,13.344,12.844,13.179,12.826,12.937,13.133,13.211,12.968,12.87,12.934,12.989,13.059,12.991,13.251,13.218,13.149,13.017,12.863,13.289,13.128,13.117,13.129,12.959,12.959,12.966,13,12.953,12.949,0.18088,12.95,12.966,12.982,13.002,0.18092,0.18046,0.18105,0.18238,0.10953,0.18074,12.924,0.18024,0.037062,0.10355,0.096123,0.18071,0.18122,0.18085,12.949,0.18082,12.933,12.974,12.926,13.13,12.93,12.949,12.954,12.952,12.921,12.778,0.18097,12.959,0.095423,0.18085,0.1814,0.11542,0.10645,0.18085,0.18085,12.947,12.95,0.18139,0.18177,0.18179,0.098416,13.069,0.10107,12.947,13.018,12.963,12.926,12.936,12.892,12.999,12.953,12.964,12.945,12.976,13.033,12.955,12.949,12.944,12.948,12.952,12.876,12.867,12.916,12.986,13.01,12.932,13.304,0.11608,13.07,0.10493,0.10387,0.091255,0.1047,0.18093,0.10419,0.10694,0.11579,0.11321,0.087708,0.10412,12.918,0.18041,0.10472,0.10354,12.96,13.311,0.096416,13.278,13.444,13.257,12.899,0.096135,12.924,0.094602,12.955,0.11577,12.994,13.032,13.188,13.271,12.944,12.901,12.849,12.835,12.94,12.569,12.464,12.633,13.831,13.116,12.965,0.094125,13.195,13.041,0.087869,0.098099,0.1043,0.10499,0.097055,0.092609,12.883,0.10039,12.793,12.813,12.775,13.177,13.018,12.89,12.865,12.897,12.922,12.877,12.972,12.99,12.97,12.939,12.954,12.957,12.982,13.031,12.899,12.895,0.098739,0.11105,0.11041,13.23,13.106,0.096675,0.099505,12.833,13.051,13.276,12.959,12.908,12.781,12.824,12.992,13.152,13.476,13.473,12.72,12.919,12.895,13.013,13.152,12.839,12.925,13.047,0.10709,0.096244,12.954,12.918,13.126,13.003,12.968,12.947,12.952,12.943,13.116,13.126,13.009,12.958,12.959,12.942,12.934,13.241,13.684,13.365,12.942,13.237,12.94,12.972,12.977,0.10223,0.093109,0.1039,0.10336,0.10943,0.10878,0.096326,0.096858,0.1014,12.922,12.888,13.017
19.404,20.308,19.344,19.809,14.09,13.587,13.534,13.776,13.853,13.558,13.453,13.498,13.604,13.656,13.56,13.953,13.876,13.765,13.663,13.53,13.345,13.368,13.379,13.419,13.615,13.717,13.522,13.728,13.665,13.565,0.17962,13.569,13.575,13.566,13.61,0.18093,0.18202,0.18318,0.18532,0.067807,0.17992,13.556,0.17294,0.022943,0.0641,0.059504,0.17721,0.17975,0.18003,13.555,0.17931,13.554,13.632,13.582,13.687,13.504,13.495,13.507,13.488,13.434,13.041,0.17969,13.537,0.059072,0.1783,0.18231,0.112,0.065898,0.18006,0.18022,13.563,13.569,0.17892,0.17881,0.1783,0.060924,13.58,0.062566,13.589,13.533,13.567,13.662,13.413,13.519,13.501,13.512,13.536,13.557,13.571,13.591,13.517,13.566,13.558,13.593,13.623,13.652,13.617,13.508,13.518,13.547,13.504,13.354,0.11158,13.683,0.08614,0.099132,0.056491,0.084943,0.18049,0.085792,0.066203,0.11151,0.11311,0.054295,0.10195,13.537,0.17966,0.086141,0.086549,13.628,13.598,0.059686,13.821,14.323,13.941,13.497,0.059512,13.595,0.058563,13.563,0.11074,13.579,13.587,13.685,13.772,13.604,13.599,13.638,13.597,13.559,13.092,12.635,13.163,15.612,14.081,13.651,0.058268,13.885,13.656,0.054395,0.060728,0.064566,0.064992,0.060082,0.05733,13.587,0.062145,13.518,13.462,13.578,13.844,13.776,13.584,13.5,13.69,13.589,13.863,13.74,13.761,13.638,13.579,13.564,13.575,13.592,13.659,13.59,13.567,0.061124,0.068746,0.068349,13.62,13.309,0.059846,0.061598,13.314,13.664,13.938,13.582,13.528,13.428,13.441,13.519,13.674,14.018,14.059,13.299,13.539,13.499,13.68,13.796,13.384,13.516,13.429,0.066291,0.059579,13.703,13.534,13.765,13.753,13.647,13.583,13.531,13.543,13.669,13.836,13.737,13.536,13.609,13.889,13.575,13.435,13.745,13.694,13.537,13.936,13.555,13.583,13.573,0.063285,0.057639,0.064316,0.063983,0.067745,0.067341,0.059631,0.05996,0.06277,13.634,13.623,14.307
16.15,16.943,16.088,16.624,16.998,19.605,19.541,19.794,19.878,19.567,19.484,19.536,19.624,19.672,19.594,19.975,19.893,19.78,19.665,19.558,19.537,19.484,19.427,19.523,19.642,19.753,19.622,19.666,19.626,19.573,0.26531,19.576,19.58,19.561,19.581,0.26654,0.26723,0.26791,0.26921,0.091278,0.26569,19.562,0.26068,0.030885,0.086288,0.080102,0.26381,0.26536,0.26563,19.559,0.26491,19.573,19.773,19.616,19.835,19.543,19.532,19.54,19.523,19.512,19.29,0.26561,19.501,0.07952,0.26456,0.26703,0.18849,0.088709,0.26566,0.26579,19.575,19.579,0.26507,0.26517,0.26469,0.082013,19.735,0.084224,19.612,19.527,19.545,19.662,19.532,19.506,19.558,19.543,19.568,19.567,19.59,19.637,19.581,19.575,19.567,19.582,19.586,19.624,19.589,19.534,19.586,19.627,19.497,19.621,0.18892,19.649,0.15837,0.15744,0.076046,0.15772,0.26593,0.15788,0.08912,0.18898,0.18857,0.07309,0.16205,19.543,0.26533,0.15826,0.1584,19.686,19.517,0.080347,20.011,20.446,20.176,19.528,0.080112,19.582,0.078835,19.572,0.18824,19.598,19.607,19.731,19.836,19.557,19.608,19.741,19.674,19.792,19.144,18.853,19.232,21.362,19.879,19.53,0.078438,19.808,19.663,0.073224,0.081749,0.086915,0.087489,0.080879,0.077174,19.552,0.083657,19.461,19.414,19.489,19.832,19.733,19.54,19.501,19.75,19.639,19.924,19.743,19.824,19.658,19.577,19.59,19.585,19.615,19.682,19.588,19.564,0.082282,0.092542,0.092008,19.562,19.251,0.080562,0.082921,19.374,19.673,19.941,19.591,19.535,19.456,19.448,19.538,19.701,20,20.035,19.289,19.537,19.508,19.745,19.99,19.416,19.529,19.564,0.089238,0.080203,19.681,19.597,19.798,19.75,19.637,19.585,19.551,19.567,19.813,19.918,19.848,19.614,19.6,19.86,19.547,19.628,19.93,19.794,19.542,19.987,19.573,19.619,19.627,0.085191,0.077591,0.08658,0.086131,0.091195,0.090652,0.080272,0.080715,0.084498,19.76,19.736,20.316
18.424,19.301,18.435,18.759,19.055,18.589,16.277,16.531,16.615,16.31,16.228,16.28,16.387,16.425,16.354,16.713,16.634,16.52,16.414,16.291,16.062,16.213,16.14,16.165,16.381,16.496,16.354,16.426,16.382,16.317,0.21833,16.32,16.322,16.304,16.321,0.21966,0.22051,0.22127,0.22246,0.093886,0.2186,16.303,0.21294,0.031767,0.088754,0.082391,0.21673,0.21839,0.21864,16.295,0.21781,16.322,16.502,16.376,16.556,16.307,16.282,16.287,16.268,16.267,15.983,0.21843,16.231,0.081792,0.21709,0.22055,0.14725,0.091243,0.21866,0.21878,16.317,16.321,0.21769,0.21732,0.21685,0.084356,16.473,0.08663,16.331,16.258,16.244,16.392,16.27,16.26,16.263,16.265,16.294,16.309,16.322,16.351,16.314,16.32,16.308,16.331,16.338,16.4,16.361,16.266,16.291,16.338,16.256,16.294,0.14633,16.395,0.12183,0.12363,0.078219,0.12114,0.219,0.12138,0.091666,0.14689,0.1466,0.075178,0.12638,16.287,0.2183,0.12175,0.12194,16.391,16.223,0.082642,16.827,17.272,16.983,16.286,0.082401,16.334,0.081088,16.314,0.14605,16.343,16.357,16.481,16.572,16.323,16.384,16.523,16.471,16.532,15.889,15.527,15.974,18.025,16.667,16.256,0.080679,16.548,16.411,0.075316,0.084085,0.089398,0.089989,0.08319,0.079379,16.316,0.086047,16.238,16.188,16.288,16.489,16.444,16.274,16.253,16.443,16.291,16.572,16.486,16.578,16.419,16.341,16.293,16.305,16.313,16.373,16.349,16.321,0.084633,0.095187,0.094637,16.26,15.882,0.082864,0.08529,16.082,16.417,16.678,16.339,16.28,16.213,16.192,16.284,16.442,16.718,16.751,16.037,16.284,16.253,16.482,16.748,16.17,16.273,16.258,0.091787,0.082495,16.39,16.324,16.496,16.48,16.379,16.329,16.293,16.312,16.469,16.55,16.565,16.353,16.333,16.55,16.263,16.346,16.622,16.556,16.292,16.777,16.313,16.354,16.338,0.087625,0.079808,0.089053,0.088592,0.093801,0.093242,0.082565,0.083022,0.086913,16.464,16.452,16.85
23.013,24.077,22.976,23.336,23.684,23.146,23.187,18.897,18.977,18.687,18.586,18.635,18.693,18.768,18.67,19.054,18.985,18.89,18.764,18.645,18.886,18.633,18.652,18.726,18.743,18.81,18.7,18.78,18.733,18.684,0.25599,18.686,18.691,18.692,18.717,0.25669,0.25715,0.25795,0.2598,0.070415,0.25634,18.672,0.25288,0.023825,0.066565,0.061793,0.2544,0.25611,0.25628,18.686,0.25603,18.665,18.757,18.663,18.878,18.622,18.642,18.653,18.657,18.596,18.431,0.25634,18.706,0.061344,0.25579,0.25695,0.18013,0.068433,0.25632,0.25648,18.685,18.69,0.25615,0.25685,0.25658,0.063267,18.783,0.064973,18.789,18.748,18.748,18.746,18.615,18.621,18.712,18.679,18.692,18.679,18.714,18.776,18.682,18.683,18.68,18.698,18.709,18.676,18.648,18.652,18.724,18.746,18.597,18.731,0.18173,18.755,0.15552,0.15681,0.058664,0.15483,0.25649,0.15504,0.068749,0.18114,0.18109,0.056383,0.1622,18.653,0.25597,0.1554,0.15534,18.804,18.892,0.061982,18.865,19.221,18.974,18.608,0.061801,18.677,0.060816,18.688,0.18075,18.707,18.718,18.851,18.95,18.677,18.654,18.637,18.611,18.669,18.261,18.077,18.338,20.402,19.012,18.752,0.060509,18.98,18.771,0.056487,0.063064,0.067049,0.067492,0.062393,0.059535,18.672,0.064535,18.547,18.528,18.568,19.035,18.858,18.673,18.596,18.799,18.81,18.99,18.804,18.809,18.718,18.665,18.734,18.717,18.775,18.862,18.656,18.646,0.063475,0.07139,0.070978,18.89,18.772,0.062148,0.063968,18.597,18.787,19.031,18.692,18.643,18.519,18.559,18.68,18.855,19.233,19.259,18.434,18.663,18.625,18.819,18.945,18.514,18.64,18.678,0.06884,0.061871,18.793,18.682,18.936,18.855,18.752,18.693,18.666,18.662,18.928,19.058,18.843,18.667,18.718,18.957,18.709,18.726,19.068,18.888,18.649,18.928,18.681,18.721,18.754,0.065719,0.059856,0.06679,0.066444,0.070351,0.069931,0.061924,0.062266,0.065184,18.827,18.792,19.576
25.914,27.077,25.858,26.207,26.605,26.027,26.062,26.322,23.521,23.211,23.117,23.16,23.224,23.294,23.199,23.601,23.522,23.421,23.287,23.17,23.394,23.203,23.147,23.21,23.293,23.404,23.257,23.322,23.275,23.209,0.32112,23.212,23.216,23.211,23.234,0.32174,0.3222,0.32287,0.32422,0.10432,0.32145,23.201,0.31769,0.035297,0.098615,0.091545,0.31975,0.32116,0.32128,23.206,0.32079,23.188,23.31,23.202,23.45,23.152,23.166,23.176,23.192,23.136,22.933,0.32159,23.224,0.090879,0.32028,0.322,0.24307,0.10138,0.32131,0.32149,23.212,23.219,0.32101,0.32132,0.321,0.093729,23.365,0.096256,23.418,23.304,23.221,23.272,23.105,23.135,23.234,23.199,23.216,23.204,23.237,23.301,23.215,23.209,23.206,23.224,23.234,23.228,23.185,23.183,23.262,23.296,23.117,23.238,0.24373,23.265,0.21902,0.21535,0.08691,0.21836,0.32152,0.21835,0.10185,0.24381,0.24284,0.083531,0.22232,23.179,0.321,0.21883,0.21868,23.404,23.388,0.091825,23.496,23.94,23.665,23.133,0.091557,23.204,0.090098,23.213,0.24326,23.233,23.242,23.407,23.52,23.219,23.223,23.213,23.192,23.228,22.742,22.508,22.83,25.323,23.615,23.25,0.089643,23.518,23.303,0.083685,0.093428,0.099332,0.099988,0.092434,0.088199,23.22,0.095608,23.064,23.037,23.115,23.592,23.384,23.174,23.114,23.336,23.313,23.595,23.36,23.39,23.268,23.2,23.252,23.232,23.298,23.403,23.192,23.178,0.094037,0.10576,0.10515,23.329,23.215,0.092071,0.094767,23.173,23.313,23.566,23.219,23.17,23.063,23.085,23.199,23.387,23.786,23.818,22.952,23.199,23.153,23.393,23.578,23.018,23.158,23.159,0.10199,0.091661,23.296,23.207,23.481,23.429,23.297,23.224,23.18,23.181,23.488,23.639,23.416,23.189,23.237,23.561,23.217,23.337,23.701,23.533,23.171,23.575,23.207,23.247,23.281,0.097361,0.088675,0.098948,0.098436,0.10422,0.1036,0.091739,0.092246,0.09657,23.365,23.3,24.073
22.384,23.507,22.329,22.725,23.071,22.513,22.54,22.787,22.87,26.086,25.996,26.037,26.1,26.168,26.074,26.489,26.404,26.3,26.162,26.051,26.3,26.094,26.02,26.092,26.184,26.308,26.157,26.196,26.15,26.086,0.3622,26.089,26.091,26.084,26.103,0.36273,0.36313,0.36372,0.36491,0.11736,0.36254,26.079,0.3589,0.039709,0.11094,0.10299,0.36096,0.3622,0.36229,26.081,0.36175,26.065,26.215,26.083,26.367,26.03,26.044,26.054,26.073,26.021,25.831,0.36277,26.095,0.10224,0.36127,0.36287,0.28145,0.11405,0.36233,0.36251,26.089,26.097,0.36211,0.36242,0.36208,0.10545,26.279,0.10829,26.321,26.188,26.089,26.152,25.99,26.005,26.123,26.08,26.097,26.081,26.117,26.189,26.101,26.086,26.083,26.099,26.105,26.103,26.057,26.065,26.158,26.197,25.984,26.148,0.28219,26.133,0.25611,0.24965,0.097773,0.25547,0.36252,0.25534,0.11458,0.28236,0.28097,0.093972,0.25783,26.054,0.36204,0.25588,0.25567,26.312,26.256,0.1033,26.423,26.891,26.616,26.009,0.103,26.078,0.10136,26.089,0.28178,26.112,26.122,26.303,26.425,26.089,26.105,26.109,26.083,26.141,25.599,25.372,25.693,28.323,26.49,26.107,0.10085,26.401,26.185,0.094145,0.10511,0.11175,0.11249,0.10399,0.099224,26.094,0.10756,25.924,25.897,25.975,26.491,26.263,26.039,25.985,26.23,26.202,26.514,26.248,26.291,26.152,26.075,26.134,26.11,26.183,26.297,26.067,26.052,0.10579,0.11898,0.1183,26.18,26.081,0.10358,0.10661,26.075,26.189,26.448,26.096,26.046,25.946,25.961,26.076,26.273,26.683,26.717,25.822,26.075,26.029,26.286,26.501,25.888,26.032,26.045,0.11473,0.10312,26.17,26.093,26.379,26.322,26.179,26.1,26.056,26.058,26.405,26.558,26.325,26.074,26.111,26.461,26.086,26.254,26.636,26.449,26.044,26.485,26.085,26.131,26.17,0.10953,0.09976,0.11132,0.11074,0.11725,0.11655,0.10321,0.10378,0.10864,26.275,26.202,27.012
