0.79444,0.40507,0.24786,0.24206,0.1584
0.72321,0.51044,0.45498,0.23329,0.18737
0.78983,0.81945,0.74145,0.42943,0.31075
0.9492,0.59226,0.54865,0.43982,0.3326
0.70327,0.58178,0.46655,0.28362,0.2017
0.95535,0.7863,0.48024,0.39749,0.30572
0.81879,0.51738,0.28195,0.28333,0.24388
0.9872,0.77102,0.3351,0.27059,0.21558
0.7952,0.6556,0.4829,0.44409,0.29637
0.72872,0.59491,0.44695,0.28815,0.25466
0.90487,0.64161,0.46933,0.28612,0.24591
0.53376,0.47638,0.35738,0.26834,0.20756
0.75982,0.70793,0.68318,0.44893,0.3413
0.98826,0.81551,0.6453,0.4797,0.28048
0.89539,0.67424,0.35899,0.49977,0.35175
0.96818,0.64133,0.68065,0.34458,0.23394
0.98951,0.90066,0.49244,0.26604,0.23599
0.86357,0.75477,0.65436,0.35586,0.27655
0.84025,0.76821,0.57545,0.31501,0.31239
0.91187,0.83118,0.6943,0.37402,0.25644
0.73689,0.48084,0.3634,0.24627,0.31298
0.97963,0.91341,0.73054,0.46242,0.35832
0.81401,0.57724,0.2839,0.31255,0.20445
0.99999,0.80188,0.6535,0.54994,0.36595
0.96406,0.7048,0.60952,0.41575,0.30002
0.9122,0.65637,0.58195,0.41806,0.34725
0.92635,0.59742,0.29797,0.27086,0.17872
0.91003,0.74582,0.5695,0.3163,0.20884
0.91517,0.51785,0.47348,0.29988,0.23345
0.73497,0.46875,0.35815,0.3059,0.29151
0.89892,0.69406,0.53426,0.42557,0.18591
0.75615,0.4773,0.31335,0.23287,0.1771
0.96562,0.94815,0.65296,0.47543,0.43609
0.90805,0.80072,0.74675,0.65004,0.35965
0.95508,0.54133,0.5582,0.32987,0.23814
0.99964,0.76261,0.75198,0.53905,0.33058
0.93355,0.84363,0.74736,0.62951,0.59121
0.9951,0.80327,0.8163,0.51616,0.29976
0.94392,0.58541,0.50573,0.46805,0.28317
0.89817,0.51299,0.39198,0.27136,0.21644
0.79349,0.74695,0.67971,0.24874,0.20596
0.71619,0.74102,0.49806,0.26512,0.22049
0.78348,0.52506,0.448,0.3844,0.25055
0.96816,0.83223,0.50201,0.34914,0.31795
0.85064,0.56142,0.36322,0.24687,0.24867
0.66608,0.64683,0.53504,0.28071,0.19044
0.86332,0.66535,0.49058,0.38164,0.38513
0.78763,0.63965,0.54833,0.26941,0.21146
0.7324,0.67665,0.48841,0.26493,0.27099
0.77932,0.47608,0.40564,0.45027,0.29819
0.88489,0.5148,0.4111,0.28556,0.24822
0.77533,0.45698,0.46859,0.30369,0.18283
0.99607,0.51346,0.50004,0.32562,0.25242
1,0.47554,0.40818,0.24192,0.25862
0.8791,0.55993,0.57003,0.38805,0.3026
0.8981,0.61323,0.51998,0.29398,0.19623
0.78733,0.64556,0.426,0.40138,0.27881
0.98809,0.67274,0.38329,0.30305,0.22832
0.68852,0.67913,0.43071,0.23711,0.17442
0.66831,0.62207,0.5796,0.30822,0.23258
0.9413,0.64703,0.51005,0.4367,0.26651
0.89039,0.48636,0.31582,0.29409,0.32402
0.72543,0.64376,0.49353,0.39998,0.24312
0.85542,0.69677,0.58678,0.39963,0.24901
0.95851,0.75712,0.52492,0.43482,0.32682
0.8673,0.55997,0.4472,0.3634,0.3106
0.90228,0.73678,0.38067,0.33834,0.19683
0.96844,0.50703,0.32556,0.19407,0.19558
0.88658,0.91739,0.75592,0.38937,0.19476
0.99995,0.42706,0.41302,0.34071,0.26044
0.92731,0.6736,0.57852,0.38447,0.27503
0.69767,0.48584,0.32106,0.27093,0.2221
0.96016,0.60691,0.36391,0.54355,0.43642
0.93008,0.5558,0.46764,0.42398,0.16404
0.97267,0.56453,0.42584,0.43042,0.21105
0.72141,0.35429,0.35981,0.27332,0.24659
0.96767,0.63545,0.65137,0.61268,0.47547
0.90203,0.58679,0.53659,0.38228,0.33631
0.81054,0.59605,0.51056,0.45766,0.31823
0.97406,0.80537,0.51795,0.30527,0.29822
0.74289,0.52633,0.41358,0.30433,0.26602
0.82019,0.72384,0.52817,0.43386,0.27119
0.97797,0.74942,0.52277,0.34407,0.19625
0.97725,0.49162,0.36773,0.35161,0.25853
0.9273,0.7279,0.49102,0.29687,0.29598
0.89092,0.58257,0.39107,0.273,0.29027
0.87223,0.8572,0.80841,0.37675,0.22649
0.92125,0.43353,0.27155,0.23521,0.18853
0.92592,0.67633,0.5318,0.3218,0.27251
0.62872,0.44823,0.41684,0.2804,0.20761
0.63993,0.5702,0.526,0.36139,0.2798
0.75112,0.56218,0.45752,0.24089,0.22159
0.98174,0.95363,0.67669,0.53608,0.45267
0.96097,0.55171,0.4044,0.28427,0.26314
0.60943,0.77464,0.45892,0.40176,0.24119
0.93928,0.67903,0.46866,0.40401,0.29211
0.68957,0.53488,0.53896,0.40689,0.33122
0.78777,0.65687,0.53035,0.36463,0.26069
0.6492,0.78554,0.62853,0.41171,0.34958
0.96487,0.60688,0.2542,0.24644,0.23671
