0.9825,0.86016,0.49703,0.64335,0.37722
0.78203,0.94129,0.84027,0.99533,0.93139
0.90512,0.93284,0.89775,0.94248,0.85232
0.99781,0.99991,0.98374,0.64307,0.99628
0.87663,0.93213,0.9354,0.88231,0.56819
0.69187,0.96098,0.69123,0.84224,0.79548
0.96806,0.98956,0.56046,0.98883,0.44949
0.69639,0.67128,0.58149,0.99949,0.57442
0.96146,0.98998,0.97978,0.66579,0.72751
0.99743,0.76992,0.89637,0.74139,0.36169
0.92821,0.91415,0.98168,0.8751,0.86108
0.63453,0.91616,0.94184,0.71192,0.6021
0.8731,0.56826,0.99952,0.61155,0.31707
0.96411,0.96251,0.49553,0.94062,0.33317
0.68919,0.93409,0.70646,0.87998,0.38692
0.99995,0.94379,0.6378,0.85384,0.35703
0.64938,0.58427,0.47649,0.36125,0.28485
0.82669,0.99414,0.96701,0.81254,0.35862
0.99882,0.63276,0.87863,0.99907,0.37894
0.82173,0.96888,0.92557,0.56713,0.43593
0.99943,0.62663,0.81159,0.68483,0.48674
0.81039,0.93268,0.95833,0.91487,0.57417
0.79015,0.61048,0.68029,0.70695,0.78789
0.88582,0.9974,0.85741,0.70357,0.83804
0.57142,0.7696,0.76264,0.38328,0.45935
0.87682,0.98202,0.99955,0.94471,0.98366
0.86169,0.87299,0.95975,0.8983,0.91567
0.99438,0.63758,0.96424,0.54859,0.92145
0.98831,0.8335,0.99257,0.99929,0.55405
0.99982,0.97167,0.95963,0.68412,0.68365
0.99124,0.93746,0.63431,0.82735,0.49538
0.98172,0.86163,0.99977,0.9849,0.79288
0.74785,0.99838,0.99612,0.87073,0.87016
0.93919,0.84913,0.9551,0.50777,0.75788
0.90465,0.95547,0.59607,0.98882,0.36956
0.97471,0.8716,1,0.95255,0.99982
0.7445,0.98577,0.54527,0.87752,0.32466
0.87142,0.91351,0.94039,0.93997,0.95515
0.67484,0.91336,0.61092,0.9173,0.49206
0.99978,0.99995,0.93205,0.41921,0.39787
0.99605,0.47017,0.35672,0.3533,0.3877
0.94938,0.81681,0.97098,0.67618,0.98657
0.78625,0.98817,0.94526,0.54552,0.72727
0.99432,0.55348,0.59091,0.49248,0.35148
0.99256,0.77902,0.95834,0.53628,0.41486
0.90391,0.53716,0.58799,0.70663,0.38425
0.99336,0.81866,0.72887,0.66532,0.41459
0.99159,0.76954,0.62719,0.45475,0.44671
0.96684,0.99689,0.94272,0.99088,0.99983
0.93654,0.90894,0.99881,0.40526,0.73571
0.98475,0.96939,0.94456,0.48301,0.45226
0.83629,0.70906,0.90432,0.37643,0.68626
0.66373,0.46196,0.83844,0.49099,0.4446
0.97085,0.44289,0.4931,0.69199,0.41285
0.96718,0.77926,0.99738,0.97437,0.59783
0.99483,0.61114,0.99242,0.60924,0.4748
0.7402,0.94088,0.99997,0.69581,0.45912
0.9505,0.70174,0.72966,0.96515,0.96347
0.96097,0.94383,0.95454,0.95815,0.40371
0.8932,0.78582,0.7689,0.9822,0.66657
0.95266,0.98365,0.52095,0.88407,0.47437
0.75585,0.75922,0.98084,0.87224,0.77733
0.98795,0.69528,0.88503,0.46695,0.41248
0.73683,0.9168,0.90578,0.783,0.96148
0.9858,0.98233,0.96902,0.90314,0.85583
0.78854,0.87274,0.99678,0.99435,0.99877
0.99333,0.90895,0.65219,0.69271,0.75344
0.99919,0.98217,0.81101,0.66351,0.9302
0.57573,0.89118,0.93063,0.56628,0.85343
0.9426,0.99994,0.72746,0.6032,0.43443
0.75278,0.99754,0.57048,0.42662,0.3404
0.84501,0.70976,0.92813,0.71899,0.41233
1,0.95075,0.56101,0.48485,0.38722
0.83631,0.9007,0.96985,0.68293,0.96111
0.91911,0.81322,0.9633,0.79202,0.43569
0.9954,0.96291,0.82688,0.92504,0.54988
0.9545,0.99948,0.88963,0.79065,0.44993
0.92218,0.878,0.40288,0.38142,0.36154
0.96023,0.8733,0.91355,0.98718,0.58237
0.66696,0.99649,0.80169,0.99327,0.55166
0.98657,0.75228,0.62988,0.63273,0.26168
0.89688,0.68704,0.85461,0.4281,0.43931
0.80951,0.85517,0.52588,0.86415,0.48433
0.8224,0.92317,0.87712,0.98134,0.98477
0.80427,0.83571,0.50626,0.4193,0.7739
0.97786,0.65821,0.75773,0.73344,0.54782
0.97395,0.87241,0.94819,0.92685,0.83112
0.82375,0.82335,0.80619,0.87533,0.94921
0.87875,0.63882,0.55185,0.66497,0.42781
0.98138,0.9791,0.99795,0.91013,0.3777
0.98259,0.89709,0.97136,0.84472,0.85581
0.96292,0.8452,0.87124,0.32505,0.33359
0.91111,0.98851,0.9955,0.87302,0.98041
0.9288,0.90213,0.92665,0.58742,0.55201
0.73235,0.93865,0.67878,0.47033,0.37216
0.99695,0.89754,0.92859,0.60718,0.61993
0.90071,0.94687,0.88052,0.8759,0.5794
0.87367,0.80509,0.84114,0.68199,0.56279
0.8215,0.9998,0.96996,0.97045,0.67395
0.59613,0.83262,0.99888,0.93347,0.48013
