0.99396,0.97997,0.94185,0.62001,0.49463
0.89921,0.97764,0.84911,0.61497,0.49795
0.99401,0.96713,0.99461,0.56316,0.44137
0.99024,0.99371,0.91287,0.50522,0.5047
0.98234,0.79939,0.59582,0.50132,0.45233
0.93562,0.99522,0.79708,0.68007,0.577
0.9089,0.79631,0.68423,0.59036,0.51144
0.88011,0.88919,0.86264,0.6125,0.4054
0.89624,0.76218,0.64763,0.72247,0.61052
0.96505,0.90971,0.99943,0.59099,0.34715
0.97318,0.98257,0.90453,0.66875,0.43415
1,0.78602,0.73572,0.57628,0.33962
0.98819,0.9684,0.81019,0.68364,0.49434
0.96569,0.79117,0.72014,0.75179,0.72857
0.99548,0.98192,0.82224,0.72006,0.58043
0.99888,0.87498,0.91199,0.43689,0.53657
NaN,0.86537,0.55951,0.63911,0.78822
0.99289,0.98667,0.80696,0.68231,0.59948
0.9706,0.99999,0.88687,0.69097,0.59895
0.96174,0.74683,0.68684,0.56753,0.46734
0.99997,0.97777,0.77774,0.45825,0.41101
0.94536,0.96205,0.9628,0.68978,0.46229
1,0.95371,0.49755,0.46077,0.49394
0.99725,0.68913,0.61645,0.353,0.45621
0.95561,0.70281,0.59695,0.48377,0.43211
0.99007,0.99795,0.95359,0.59935,0.59186
0.91311,0.96503,0.87557,0.53365,0.34493
0.96618,0.93421,0.62466,0.52397,0.47222
0.99566,0.93389,0.9013,0.49471,0.40695
0.98234,0.7664,0.82832,0.72288,0.74753
0.9842,0.91218,0.93332,0.67511,0.55078
0.91509,0.83266,0.82307,0.56936,0.28118
1,0.82622,0.87269,0.75764,0.59341
0.9377,0.72883,0.60299,0.65391,0.53987
0.99519,0.80651,0.70293,0.69863,0.47827
0.98866,0.99657,0.92272,0.57579,0.44397
0.91353,0.82185,0.8427,0.72242,0.43161
0.98722,0.98775,0.99999,0.45205,0.4048
0.9636,0.85024,0.80916,0.77038,0.529
0.99966,0.76028,0.69321,0.63103,0.52718
0.91165,0.8624,0.64117,0.46173,0.72549
1,0.91341,0.77216,0.7128,0.58138
0.94838,0.99811,0.99741,0.76589,0.61821
0.89335,0.99513,0.94517,0.55957,0.45188
0.99196,0.77018,0.66964,0.52301,0.42534
0.99924,0.89502,0.60665,0.57751,0.43211
0.9844,0.99981,0.98635,0.60999,0.38853
0.92096,0.77994,0.57674,0.4673,0.3118
0.95859,0.84898,0.7385,0.63175,0.56461
0.99996,0.99932,0.99904,0.55592,0.52114
0.99562,0.99,0.87631,0.67957,0.58047
0.99999,0.91523,0.86229,0.77725,0.50066
0.99491,0.97186,0.58556,0.49011,0.26454
0.97635,0.96372,0.75863,0.54332,0.51434
0.99876,0.97516,0.49794,0.46108,0.39272
0.98357,0.91884,0.79941,0.57601,0.43648
0.92946,0.8191,0.64548,0.65575,0.48723
0.96969,0.85215,0.73059,0.61489,0.67556
0.99589,0.98952,0.81345,0.5029,0.52259
1,0.88698,0.78875,0.48524,0.47594
0.98885,0.88256,0.56674,0.75214,0.73305
0.96805,0.8138,0.66419,0.50571,0.44969
0.98282,0.87569,0.8497,0.36017,0.44248
0.99968,1,0.66237,0.56943,0.43426
0.94191,0.78252,0.59602,0.44165,0.39057
0.96473,0.96595,0.99889,0.68196,0.59415
0.90958,0.99406,0.95916,0.57931,0.5775
1,1,0.93426,0.70326,0.58538
0.91872,0.77565,0.51925,0.38617,0.34509
1,0.95245,0.80257,0.49687,0.48942
0.99824,0.99794,0.96465,0.75425,0.54339
0.97898,0.81103,0.71858,0.63037,0.5527
0.97352,0.91375,0.78174,0.53045,0.43132
0.92858,0.99997,0.54321,0.5185,0.41376
0.93118,1,0.67397,0.53495,0.40851
0.96319,0.75177,0.80773,0.69286,0.61604
0.97584,0.89112,0.90875,0.48903,0.48278
0.99982,0.98894,0.98277,0.67379,0.47299
0.99935,0.8315,0.72516,0.52484,0.56214
0.90164,0.94698,0.67459,0.83564,0.73273
0.98329,0.93449,0.80376,0.63928,0.47874
0.98734,0.87514,0.71182,0.50024,0.33174
0.99658,0.99451,1,0.56347,0.54108
0.96013,0.89332,0.80097,0.66246,0.47053
0.91287,0.849,0.70598,0.55579,0.48091
0.91358,0.88251,0.67816,0.67266,0.57642
0.96432,0.94336,0.81135,0.44385,0.39781
0.95598,0.86881,0.79731,0.40184,0.37033
0.96574,0.93363,0.74355,0.38479,0.39621
0.99992,0.93707,0.8039,0.64247,0.59193
0.94166,0.97418,0.73921,0.40713,0.42463
0.97488,0.99666,0.91118,0.6118,0.47995
0.94638,0.98843,0.97954,0.61223,0.43378
NaN,0.90687,0.75619,0.61559,0.37427
0.97972,0.9149,0.73102,0.58804,0.67558
0.92476,0.94,0.8046,0.54131,0.44082
0.9909,0.86603,0.9442,0.6871,0.6144
0.91414,0.93071,0.83326,0.61639,0.46417
0.99489,0.99917,0.86489,0.47657,0.32562
NaN,0.99964,0.85405,0.65974,0.60953
